match_id,hero_1,hero_2,hero_3,hero_4,hero_5,hero_6,hero_7,hero_8,hero_9,hero_10,first_5_won
2502947556,106,51,57,44,104,32,62,96,9,97,true
2502947465,4,46,8,99,93,59,32,42,14,75,false
2502947456,106,104,32,55,18,73,70,68,16,5,true
2502947406,6,74,35,44,7,9,8,70,32,14,true
2502947402,70,8,112,21,71,14,32,42,109,18,false
2502947316,28,71,26,9,32,59,14,8,4,44,true
2502947257,10,76,50,85,69,58,1,32,4,95,true
2502947242,104,22,39,32,6,12,8,99,44,35,true
2502947152,36,18,34,32,6,70,14,62,105,1,true
2503015284,73,98,5,63,13,71,68,39,90,86,true
2503001094,104,53,38,88,5,105,65,68,86,74,true
2502996644,55,86,104,64,73,61,70,91,14,102,true
2502994332,104,50,33,59,21,86,87,75,74,66,true
2502993502,74,73,84,27,104,29,36,101,110,86,true
2502986586,104,86,19,84,61,97,91,82,29,14,true
2502985632,87,74,105,90,86,40,109,68,104,66,false
2502979320,62,89,6,58,102,86,4,68,5,59,false
2502976450,104,26,2,61,5,29,98,30,71,86,true
2502975297,21,87,2,82,38,86,74,65,55,105,true
2502972631,57,86,109,98,27,106,7,48,41,83,true
2502971065,104,101,76,85,66,50,86,105,43,111,true
2502970965,9,18,4,39,86,28,81,43,44,41,true
2502969547,56,21,73,70,1,86,105,29,30,33,true
2502968960,53,52,54,77,93,29,66,101,90,86,true
2502968192,8,77,86,18,64,2,17,68,62,63,true
2502967609,104,11,44,52,54,29,98,71,86,53,true
2502967357,104,70,105,82,55,84,74,90,86,65,true
2502967280,51,7,48,52,86,109,27,60,18,33,true
2502967154,74,4,90,8,56,26,86,41,98,44,true
2502965586,86,95,14,2,42,56,49,19,17,44,true
2502963438,104,93,34,5,97,21,3,110,86,44,true
2502962432,18,1,73,86,4,41,6,26,42,5,true
2502962256,14,86,26,60,104,53,95,9,42,71,false
2502962108,10,27,74,86,70,73,26,16,104,63,false
2502961757,98,99,109,86,36,100,67,42,41,74,true
2502961327,104,70,80,21,93,86,11,85,29,8,true
2502960901,14,55,7,104,33,61,86,9,54,11,true
2502960370,104,1,74,21,4,111,47,67,25,86,true
2502959152,85,71,12,8,100,99,51,37,63,86,false
2502958667,57,10,71,29,104,86,21,14,32,54,true
2502958374,109,99,7,93,86,18,22,84,43,4,false
2502957706,104,36,14,42,86,93,9,44,17,53,true
2502957263,72,74,5,18,86,97,81,57,45,54,true
2502956959,86,1,82,17,62,59,68,84,42,28,false
2502956911,17,104,61,1,62,88,86,31,44,71,false
2502956096,14,9,86,32,69,84,93,6,8,98,false
2502955978,106,23,86,85,46,20,111,6,9,98,false
2502955926,97,74,110,59,67,15,93,14,86,1,false
2502955877,8,104,58,74,41,86,18,93,51,98,true
2502955697,18,35,19,86,49,71,36,6,12,81,false
2502955670,42,86,21,93,67,50,56,36,5,1,false
2502955601,44,32,100,59,95,98,27,86,14,106,false
2502955526,10,97,69,1,86,47,8,81,39,110,false
2502955199,54,34,2,86,26,16,70,22,9,76,false
2502953121,74,65,86,52,105,101,20,54,104,46,false
2502947189,8,5,93,17,109,31,95,73,10,86,true
2502946857,30,32,106,104,96,60,10,86,21,42,true
2502946198,94,86,93,41,30,32,57,1,74,26,false
2502945101,18,8,16,14,6,44,1,106,93,86,true
2502944450,97,104,74,9,68,54,86,14,82,22,true
2502944331,14,87,101,8,71,93,86,104,98,33,false
2502943660,25,97,101,62,94,14,86,18,22,4,false
2502943476,44,104,99,86,11,58,110,73,21,28,true
2502943252,47,10,58,28,41,86,56,6,36,34,false
2502943223,71,82,54,35,109,86,104,32,42,100,false
2502941879,14,93,40,16,72,86,102,8,71,21,false
2502941747,110,63,86,53,49,16,98,8,12,57,true
2502941653,75,33,76,9,81,86,106,40,14,18,true
2502941165,69,36,31,49,67,104,93,68,86,8,true
2502941135,93,9,49,42,74,1,73,86,102,44,true
2502941102,14,34,5,8,32,86,104,1,73,58,true
2502941078,14,104,36,69,22,67,97,21,86,32,true
2502940828,86,1,104,74,44,7,16,42,54,85,false
2502940488,1,53,63,74,86,71,73,100,2,44,false
2502940320,94,98,53,96,86,104,4,35,32,48,false
2502940210,36,1,104,12,26,8,86,74,16,7,true
2502939716,18,34,100,9,86,44,98,7,25,91,true
2502939704,49,65,104,79,14,86,33,74,5,93,true
2502939351,98,71,7,19,86,102,82,34,64,44,false
2502939266,7,62,98,48,47,73,14,104,86,9,true
2502939022,74,57,6,104,44,73,93,8,22,86,false
2502939002,76,2,98,5,21,75,86,54,74,9,false
2502938945,74,86,1,90,94,34,8,110,7,36,true
2502938746,7,43,86,104,57,14,12,99,9,10,true
2502938715,86,93,17,7,99,74,85,31,8,71,true
2502938009,17,98,28,36,44,84,21,32,104,86,false
2502937153,53,41,18,62,44,86,8,9,14,32,true
2502936532,75,8,19,2,104,56,86,14,52,17,true
2502936424,34,42,26,86,2,73,16,32,47,100,false
2502936197,106,86,107,20,81,57,14,17,12,30,false
2502934851,86,73,12,31,53,104,6,74,7,99,false
2502934799,62,74,64,67,18,86,73,36,93,35,true
2502934728,33,109,14,86,11,106,74,62,48,99,true
2502934559,99,71,74,86,70,12,104,23,31,93,true
2502934499,53,44,80,8,9,29,86,90,68,101,true
2502934448,8,73,25,53,59,6,2,44,86,4,true
2502934440,8,12,33,28,86,10,101,102,56,83,true
2502934040,89,8,62,35,6,73,57,86,44,9,false
2502933960,62,46,8,29,32,22,12,56,86,47,true
2502933796,14,23,12,82,74,35,44,4,86,102,true
2502933699,86,18,4,93,44,2,26,1,34,16,true
2502933685,86,78,10,2,18,57,12,8,25,98,true
2502933573,37,109,104,71,95,72,86,70,55,62,true
2502933565,6,104,86,102,25,11,49,76,81,55,false
2502933509,86,93,44,99,71,7,79,23,67,33,false
2502933474,6,16,74,94,33,25,23,49,67,86,true
2502933346,73,32,98,86,63,25,12,97,48,54,true
2502933284,21,4,14,86,93,53,102,90,73,2,true
2502933271,86,44,4,8,107,73,46,87,14,95,false
2502933246,97,14,18,25,33,44,98,93,86,7,false
2502933243,42,33,98,56,58,8,86,105,70,17,true
2502933220,21,41,18,86,11,104,14,50,93,98,false
2502933218,62,8,41,30,7,104,88,86,18,2,false
2502933210,44,26,2,97,17,38,46,100,56,86,true
2502933194,60,1,43,97,89,86,33,34,61,35,false
2502933191,43,44,30,41,14,86,59,8,104,17,false
2502933187,86,36,47,17,62,8,34,33,82,20,false
2502933174,7,97,74,41,57,14,1,4,86,98,false
2502933117,62,48,9,21,88,36,41,86,93,34,false
2502932963,1,75,74,7,9,86,16,54,97,41,true
2502932885,27,9,17,50,113,26,86,104,18,74,false
2502932870,4,86,35,12,113,5,95,14,44,59,false
2502932868,11,42,99,26,44,70,14,86,74,1,false
2502932605,16,86,11,71,75,47,73,28,74,105,false
2502932529,7,18,49,41,21,86,35,1,98,96,true
2502932514,86,62,98,106,53,14,44,21,23,34,false
2502932433,14,59,104,57,44,46,86,41,21,35,true
2502932329,23,9,86,73,70,21,2,109,57,36,false
2502932275,6,9,11,50,70,86,95,107,74,93,true
2502932228,34,30,14,35,44,86,13,59,8,2,false
2502932153,51,104,52,21,36,73,10,86,2,20,false
2502931693,54,29,42,10,49,41,65,86,18,70,false
2502931548,110,18,12,14,98,2,48,73,106,86,false
2502931546,14,9,54,71,2,26,93,86,104,101,true
2502931531,21,86,103,104,74,14,35,8,44,79,true
2502931285,74,103,8,102,29,54,93,86,34,53,true
2502931276,14,98,86,54,48,100,3,66,2,93,false
2502931174,9,14,29,28,41,99,86,76,106,85,true
2502931166,22,53,68,67,72,16,102,86,25,8,false
2502931162,62,1,25,2,17,44,93,71,86,4,false
2502931115,44,26,73,70,2,35,86,42,93,36,true
2502931113,45,99,44,93,86,57,8,14,9,65,false
2502931095,8,94,36,85,68,74,82,28,86,26,true
2502931077,5,12,74,44,93,41,54,111,86,8,false
2502930855,32,2,14,44,74,23,86,79,1,42,true
2502930551,56,66,2,44,26,17,18,86,8,6,true
2502930474,56,28,104,86,73,29,54,112,52,93,false
2502930328,70,48,53,67,104,86,68,29,64,66,true
2502930232,23,104,110,106,87,22,6,17,86,32,true
2502930106,44,103,86,74,104,81,16,99,29,14,true
2502930104,18,86,46,11,74,93,6,32,2,1,false
2502930046,54,2,86,74,98,10,27,8,29,36,false
2502930043,104,17,73,86,37,56,14,5,94,8,false
2502930016,95,104,35,86,53,7,94,91,29,63,true
2502929944,14,104,35,86,101,9,6,54,44,23,false
2502929828,19,93,29,70,86,44,102,7,26,104,false
2502929682,54,27,12,86,11,101,104,64,55,99,true
2502929634,98,86,6,104,17,10,74,19,53,33,false
2502929544,17,86,72,58,47,84,7,1,85,11,false
2502929353,106,86,44,3,9,19,99,21,8,84,true
2502929176,42,1,21,86,41,69,95,74,8,14,true
2502928976,8,62,64,54,96,86,49,50,46,104,true
2502928945,9,3,112,106,104,11,32,28,86,8,false
2502928639,36,11,86,70,89,28,85,44,9,81,false
2502928587,11,47,8,71,14,27,39,86,104,2,true
2502928466,85,53,14,18,42,98,16,44,28,86,false
2502928439,2,34,71,44,86,83,102,21,72,36,false
2502928289,18,86,14,73,60,78,36,44,53,51,false
2502928194,35,68,93,86,75,5,14,74,44,56,false
2502928049,5,44,17,16,86,98,56,75,76,9,true
2502928030,21,2,104,94,110,81,44,86,88,62,false
2502927980,104,86,11,75,21,109,42,90,38,54,false
2502927857,54,14,1,86,85,41,9,76,31,64,true
2502927757,85,7,63,94,11,109,98,86,91,34,true
2502927680,36,63,70,17,97,14,11,106,29,86,false
2502927578,19,53,81,104,17,39,57,44,9,86,false
2502927522,95,36,42,6,44,87,8,86,29,54,true
2502927368,86,85,46,4,30,44,51,31,95,102,true
2502927231,94,25,5,6,98,21,22,86,73,9,false
2502927104,60,32,86,36,18,10,104,74,64,9,false
2502926955,44,14,7,31,60,94,48,54,8,86,false
2502926922,32,67,86,88,11,93,62,104,14,9,true
2502926906,97,99,7,102,86,2,13,30,9,18,false
2502926905,18,33,41,68,6,73,50,22,74,86,true
2502926810,86,12,18,61,21,14,2,98,109,42,false
2502926614,28,62,104,63,21,98,9,86,74,59,true
2502926530,14,54,25,86,48,93,49,36,5,82,false
2502926502,86,34,18,51,55,20,81,8,25,41,true
2502926472,73,104,36,68,5,14,97,72,7,86,true
2502926312,102,43,86,41,103,42,31,32,93,73,true
2502925936,32,7,10,98,14,96,86,22,18,104,false
2502925617,73,71,10,18,86,54,21,81,105,85,true
2502925574,6,86,38,4,73,104,2,21,40,26,false
2502925432,70,6,35,32,74,28,14,86,41,59,true
2502925349,1,7,106,6,44,74,20,104,34,86,false
2502925330,11,26,9,109,71,2,44,46,86,7,true
2502925326,74,21,42,39,14,54,86,76,85,93,false
2502925251,6,47,32,4,18,9,102,86,44,2,false
2502925168,59,74,47,95,86,14,70,21,22,32,false
2502925146,6,44,50,97,83,9,109,10,86,18,true
2502924987,98,18,111,74,5,14,86,44,12,104,false
2502924922,81,72,73,44,1,41,42,99,18,86,true
2502924744,8,11,42,2,86,19,26,10,85,104,true
2502924737,99,37,51,36,14,26,74,70,21,86,true
2502924601,30,6,7,28,35,18,62,26,97,86,true
2503002533,62,73,84,76,57,70,81,88,106,16,true
2503002486,113,80,104,78,55,111,42,16,103,8,true
2503000404,51,23,16,13,60,5,70,105,87,10,true
2502997558,28,20,106,34,22,16,9,31,35,102,true
2502985841,61,104,16,20,8,105,54,14,70,74,true
2502984435,16,91,72,4,8,88,73,63,62,42,true
2502975151,58,93,3,48,61,16,54,47,78,30,false
2502975079,16,99,27,46,70,15,6,2,71,21,true
2502973265,18,95,86,54,64,102,38,19,16,62,false
2502972633,58,106,95,48,5,21,70,16,18,9,true
2502972344,104,16,93,52,70,80,87,50,74,68,true
2502972333,34,44,14,8,43,6,28,16,75,23,false
2502971111,35,16,19,30,110,8,104,21,33,75,true
2502970035,44,22,98,16,30,4,5,74,8,2,true
2502969744,107,106,11,1,16,25,4,19,74,6,false
2502968566,20,6,48,95,11,10,50,74,16,8,true
2502967563,110,54,17,104,93,20,16,11,73,36,false
2502967470,16,2,96,43,76,1,44,48,101,14,true
2502967055,47,16,56,19,43,9,14,4,6,104,true
2502967036,46,32,16,62,51,81,44,8,42,4,false
2502965493,16,104,93,29,44,32,14,84,18,5,false
2502965336,42,55,41,52,63,16,6,33,85,60,false
2502965332,99,95,5,42,44,93,17,41,10,16,true
2502965303,8,6,99,30,73,22,42,50,16,19,false
2502964758,84,6,16,28,14,54,52,1,34,74,true
2502963928,111,112,16,28,1,18,75,55,21,97,false
2502963369,104,71,76,21,57,6,99,35,1,16,true
2502963075,16,93,74,22,99,17,47,88,8,20,false
2502963055,32,1,42,16,103,2,56,48,29,44,false
2502962833,93,11,36,97,17,76,16,8,99,26,true
2502962223,9,96,74,106,16,94,21,85,36,104,false
2502961212,48,86,4,94,53,41,51,8,84,16,true
2502960697,37,16,59,67,14,32,29,87,63,10,false
2502960236,27,6,93,63,36,104,18,16,56,26,true
2502959638,5,57,10,14,73,16,30,70,109,26,false
2502958950,42,57,81,110,26,39,4,16,71,106,true
2502958604,87,42,101,56,103,1,8,17,16,21,true
2502958405,57,93,8,88,102,95,16,101,69,44,true
2502957195,8,95,16,36,104,98,21,74,70,47,true
2502956337,67,59,41,63,105,16,8,43,4,94,false
2502955668,35,74,52,16,99,17,88,101,104,70,false
2502955548,11,1,61,16,10,84,92,66,88,6,false
2502955423,59,35,14,16,7,81,104,12,26,69,true
2502955355,92,73,16,38,85,68,25,107,63,47,false
2502955347,39,14,93,54,7,16,2,73,17,99,false
2502954972,12,16,67,37,40,98,18,5,44,73,false
2502954100,67,26,79,16,29,34,73,97,47,19,false
2502953921,104,30,7,54,95,9,18,41,21,16,false
2502953413,30,17,99,93,16,98,5,10,72,8,true
2502953106,55,46,84,82,16,106,85,26,59,88,true
2502953014,87,101,35,71,17,63,16,73,104,26,true
2502952836,59,56,63,48,16,44,26,14,98,6,true
2502952655,18,12,37,56,16,29,23,7,11,17,false
2502952220,88,69,109,36,13,74,102,76,11,16,true
2502952181,11,28,27,84,59,44,21,99,16,25,true
2502951837,19,99,101,41,16,10,46,96,98,26,true
2502951834,45,16,104,59,29,18,53,11,60,43,true
2502951192,6,67,68,46,16,87,18,8,48,2,false
2502950785,21,25,51,54,104,53,16,73,98,35,false
2502950753,104,101,29,1,25,17,16,4,54,41,false
2502950334,64,25,92,76,104,73,57,19,16,62,false
2502950175,44,2,16,21,74,63,98,104,14,87,false
2502950021,54,104,16,71,60,2,61,98,10,6,true
2502949698,74,7,101,67,80,97,59,16,13,28,false
2502949468,16,100,104,11,95,47,57,6,8,88,false
2502949269,26,86,73,29,43,7,67,48,74,16,true
2502949176,56,30,16,96,1,22,103,20,48,85,false
2502949175,46,74,77,7,23,16,9,8,73,42,false
2502949149,75,99,8,76,74,16,84,6,11,104,false
2502949108,98,84,12,47,62,104,68,46,10,16,true
2502948630,44,86,79,11,82,2,69,16,12,52,true
2502948065,93,9,50,67,98,57,74,16,104,42,false
2502947587,62,23,5,71,49,16,11,33,19,56,true
2502947449,50,17,73,67,70,44,16,93,18,98,false
2502946874,67,104,16,21,3,13,93,76,54,88,true
2502946316,83,49,43,48,81,34,16,41,102,9,true
2502945695,35,22,16,23,6,63,62,44,82,2,true
2502945594,68,34,43,44,104,41,75,30,18,16,true
2502945518,70,11,46,93,25,16,18,36,74,12,false
2502945483,74,7,44,70,8,16,19,23,14,42,true
2502945385,98,74,21,12,16,17,2,54,42,37,true
2502945369,57,112,26,56,72,55,101,70,16,85,true
2502945333,80,16,93,106,36,1,52,26,54,17,false
2502945045,95,22,103,16,96,9,61,45,57,35,false
2502944890,112,18,75,36,35,16,22,104,2,23,true
2502944605,10,41,4,62,26,59,42,49,16,68,false
2502944455,64,59,27,34,11,81,16,5,53,104,true
2502944371,105,47,16,14,48,62,46,52,78,20,true
2502944235,40,14,106,16,104,22,110,8,28,32,false
2502943969,14,7,35,1,11,16,56,101,8,50,true
2502943933,44,35,107,104,16,43,74,8,13,31,true
2502943675,14,9,44,48,16,32,36,18,21,35,false
2502943448,30,6,49,23,16,12,52,14,98,106,true
2502943340,74,96,32,99,70,7,16,35,93,104,true
2502943330,12,68,44,16,8,23,32,2,106,56,true
2502943056,57,93,36,104,62,44,5,112,16,103,true
2502942769,50,8,1,17,14,16,74,70,44,71,false
2502942461,34,16,57,4,107,73,18,52,30,2,false
2502942410,61,14,99,62,16,88,104,44,49,31,false
2502942368,68,16,43,44,5,49,104,67,73,93,true
2502942329,32,25,31,8,16,82,56,94,104,103,true
2502942272,70,62,63,51,106,60,16,67,35,73,false
2502942173,26,21,16,93,2,14,7,6,77,90,false
2502942038,6,44,58,16,14,106,99,56,104,4,true
2502941961,59,1,73,17,9,62,16,106,18,19,false
2502941909,5,6,16,104,26,57,72,28,25,76,false
2502941856,32,16,11,21,104,27,18,44,57,14,false
2502941844,16,41,5,21,44,34,104,14,20,32,true
2502941837,104,28,80,62,46,53,16,33,83,29,true
2502941724,11,8,28,42,16,86,22,21,32,2,false
2502941611,104,34,18,16,27,17,32,6,8,21,true
2502941594,7,23,36,19,95,98,2,111,16,3,false
2502941446,74,6,93,44,2,16,50,7,1,14,false
2502941341,44,98,22,32,101,16,42,23,11,1,false
2502941335,91,32,44,14,16,88,39,21,19,42,true
2502941263,99,16,58,17,65,107,89,112,22,96,true
2502941239,5,77,16,9,60,1,18,74,62,27,true
2502941181,99,54,14,17,36,73,2,16,48,85,true
2502941171,16,1,99,8,21,58,73,44,79,2,false
2502941098,44,39,23,16,30,98,18,26,104,112,false
2502941030,2,57,73,62,16,6,36,18,95,32,false
2502941011,62,29,14,21,109,44,18,67,16,5,false
2502940830,104,42,31,16,6,50,9,18,57,93,false
2502940678,9,11,57,16,44,14,98,10,37,41,true
2502940663,16,21,14,44,34,53,2,104,62,46,true
2502940302,1,65,79,42,93,16,74,50,106,25,true
2502940250,36,97,42,29,16,41,87,109,28,33,true
2502940173,104,21,28,67,36,16,22,18,64,74,false
2502940098,6,27,25,49,44,16,93,9,89,4,true
2502940087,55,26,104,47,16,19,28,110,22,70,true
2502940019,16,5,54,74,51,104,53,3,56,14,true
2502939638,48,18,52,22,7,76,42,63,40,16,false
2502939634,8,1,27,22,62,74,26,93,16,104,true
2502939536,54,86,83,21,18,104,99,72,51,16,true
2502939023,54,1,101,99,32,51,18,74,16,9,false
2502938866,50,88,47,10,16,35,67,32,75,11,true
2502938679,67,19,32,16,35,71,109,26,20,10,false
2502938678,59,44,4,94,57,56,6,42,16,32,true
2502938555,14,94,104,71,62,49,32,16,35,29,false
2502938391,58,16,59,4,67,23,22,31,8,73,false
2502938277,16,103,29,94,104,43,41,6,98,62,true
2502938171,16,35,48,18,64,73,32,104,56,28,true
2502938153,30,67,98,11,73,60,44,87,16,42,true
2502937986,48,38,36,94,98,28,16,47,109,42,false
2502937939,4,64,9,62,14,106,20,56,6,16,true
2502937531,75,93,83,16,10,41,87,49,5,18,true
2502937362,53,106,65,95,97,2,73,30,98,16,false
2502937344,104,48,9,96,34,17,16,28,38,14,true
2502937331,31,94,29,8,16,62,14,72,12,97,true
2502937312,104,98,90,74,42,1,4,16,9,25,true
2502937161,85,26,8,32,60,69,16,93,63,73,true
2502937160,26,32,104,44,99,36,16,27,71,18,false
2502937127,85,104,16,12,21,9,7,100,14,59,true
2502937077,2,14,40,106,32,93,16,63,26,34,true
2502936954,62,22,32,8,36,6,44,28,95,16,true
2502936806,84,16,66,19,30,90,25,44,88,18,true
2502936596,84,21,4,16,41,26,1,44,104,22,true
2502936335,93,21,28,8,43,1,48,73,16,7,false
2502936304,60,95,36,61,74,78,98,16,7,18,true
2502936300,74,67,99,16,88,8,25,29,77,87,false
2502936006,6,25,1,62,16,67,14,23,26,96,false
2502935887,102,87,11,72,93,76,97,48,16,75,true
2502935766,5,21,76,11,43,16,74,102,26,46,true
2502935680,40,47,2,17,63,93,16,58,74,104,true
2502935464,6,17,70,93,16,74,85,84,4,86,true
2502935423,73,14,57,28,63,44,9,22,16,23,true
2502935040,1,42,35,93,14,23,5,16,70,99,false
2502934912,76,16,106,112,32,3,22,97,69,67,true
2502934890,4,16,110,21,18,104,2,109,88,57,true
2502934825,31,95,102,47,75,110,88,16,27,14,true
2502934759,17,106,53,7,44,26,14,25,16,79,false
2502934637,35,41,9,54,21,109,34,99,16,75,false
2502934630,30,28,11,42,47,8,14,44,16,6,false
2502934534,63,16,21,104,44,42,58,59,37,54,true
2502934384,12,18,51,67,22,92,47,16,104,28,true
2502934329,27,8,16,47,32,67,104,5,29,111,true
2502934308,54,7,60,16,44,21,29,32,90,99,false
2503008295,17,109,104,1,56,79,76,52,65,68,true
2502990613,104,45,77,58,74,2,25,39,79,76,true
2502988605,29,79,67,7,107,93,84,27,104,37,false
2502988123,4,84,18,79,20,95,21,12,51,98,true
2502984112,104,18,52,73,67,101,111,87,79,76,true
2502976215,1,8,74,76,16,79,59,41,96,53,false
2502971868,73,93,26,52,42,30,79,37,88,103,true
2502966657,10,14,104,9,46,28,79,48,5,8,false
2502966268,99,70,85,79,60,2,44,93,74,26,true
2502964859,22,49,85,32,79,98,104,83,1,21,true
2502964362,99,79,36,18,93,31,2,51,41,14,true
2502963699,19,30,79,8,6,104,44,57,18,21,false
2502963525,79,104,29,11,18,56,54,21,41,110,false
2502961223,107,79,104,48,54,9,44,2,74,18,false
2502961182,90,11,106,104,51,79,67,105,44,18,false
2502960206,59,5,102,18,35,105,44,4,79,8,true
2502959703,93,74,14,88,98,32,44,9,2,79,true
2502958713,18,79,6,74,110,35,40,44,14,81,true
2502958697,26,18,79,99,74,21,104,68,54,90,true
2502958570,74,77,75,58,87,93,8,79,14,51,false
2502957259,50,79,2,94,32,93,41,101,76,110,false
2502957170,44,74,79,70,57,8,106,34,63,67,true
2502956916,79,6,37,104,16,2,73,32,5,93,true
2502956762,93,47,43,59,74,37,14,90,79,41,true
2502955511,54,32,9,98,81,95,44,8,75,79,true
2502955176,79,44,71,91,81,56,50,14,76,59,false
2502955150,45,105,35,98,79,31,17,30,104,32,true
2502955115,44,8,73,47,14,2,79,25,102,95,false
2502954818,20,42,14,79,12,18,44,73,62,9,true
2502954285,38,104,62,6,29,8,79,96,14,70,false
2502953920,21,88,42,14,62,79,17,44,28,104,false
2502953836,73,104,2,14,23,42,79,7,1,48,true
2502953387,25,95,9,44,42,8,20,79,94,107,true
2502952745,19,79,53,8,32,11,64,9,18,23,true
2502952307,94,87,35,79,12,73,18,30,28,37,true
2502952280,79,107,55,74,18,67,104,43,35,76,true
2502951673,104,53,5,79,80,41,11,109,44,74,true
2502951054,79,21,72,10,106,55,42,85,47,41,false
2502950856,104,12,26,34,112,48,67,23,17,79,false
2502950813,31,88,79,6,20,62,104,10,44,35,false
2502949964,2,73,58,10,79,52,32,17,21,104,false
2502949626,73,2,79,28,81,104,17,93,47,40,false
2502949319,9,103,79,96,75,72,101,104,67,22,true
2502949105,42,32,17,104,75,14,62,67,79,19,false
2502949061,44,5,7,22,79,68,41,54,104,59,true
2502948606,33,56,70,4,54,63,6,1,75,79,true
2502948452,79,1,84,60,47,95,73,17,105,28,true
2502947916,99,9,44,17,2,22,14,79,96,106,false
2502947773,87,83,11,10,79,89,22,18,99,74,true
2502947600,11,68,35,21,89,52,104,12,79,17,true
2502947088,44,104,106,21,48,35,14,88,79,6,true
2502946708,73,5,94,4,79,109,98,93,53,70,false
2502946169,45,8,18,94,31,74,1,68,79,97,true
2502945880,63,28,85,79,21,53,48,19,14,110,false
2502945506,40,57,109,23,8,4,93,79,49,112,true
2502944951,2,93,96,21,6,30,79,41,39,104,true
2502944643,104,79,7,59,6,71,14,4,93,44,false
2502944311,112,51,73,8,26,104,113,79,76,99,false
2502944231,49,5,104,80,8,63,79,54,93,28,true
2502944163,104,21,44,33,28,79,19,62,47,34,true
2502943088,36,7,104,42,21,81,94,44,12,79,true
2502942895,1,14,104,19,44,34,18,79,43,86,false
2502942876,98,79,25,67,3,86,44,14,36,11,true
2502942386,104,59,5,18,17,33,9,11,109,79,true
2502942218,79,71,7,36,56,2,54,63,81,87,false
2502942030,102,96,53,104,92,36,95,63,79,65,true
2502942029,41,9,23,39,65,8,79,17,32,54,false
2502941757,12,79,107,76,88,44,11,104,86,22,false
2502941755,14,79,26,59,42,44,1,90,5,73,true
2502940818,55,104,10,39,75,113,5,18,79,14,false
2502940544,73,100,44,56,29,25,104,47,79,34,true
2502940367,36,2,99,44,9,79,6,10,63,67,true
2502940193,18,47,73,9,32,59,79,35,44,51,true
2502940082,73,32,71,28,62,14,79,35,34,21,true
2502939902,94,35,50,36,80,79,41,25,99,44,true
2502939864,30,90,71,81,32,75,79,9,3,18,true
2502939175,104,9,84,47,105,52,79,48,93,74,true
2502939052,19,41,30,92,95,4,2,13,72,79,true
2502938993,64,38,27,75,11,77,71,79,23,113,true
2502938836,59,104,9,46,17,37,42,11,79,1,false
2502938604,60,77,75,112,95,6,104,31,101,79,true
2502938592,7,55,104,14,32,59,79,96,77,22,true
2502938574,104,56,74,32,99,29,5,42,1,79,false
2502938497,98,32,47,17,1,26,79,59,77,106,true
2502938451,74,44,34,101,93,79,84,70,1,14,false
2502938402,48,6,5,79,103,34,4,16,52,42,true
2502938301,18,22,44,79,104,54,32,113,20,88,true
2502938244,56,23,105,79,12,18,104,36,14,69,false
2502938096,12,56,70,79,73,104,62,19,76,35,false
2502938007,17,25,26,70,74,44,8,62,79,19,true
2502937823,6,79,28,20,110,18,4,72,45,5,true
2502937627,87,30,76,8,67,73,88,2,93,79,false
2502937513,52,9,68,79,104,14,23,47,2,36,true
2502937458,82,100,79,44,32,12,71,47,77,8,true
2502937121,79,104,44,5,2,11,93,25,29,48,true
2502936701,74,64,23,70,79,101,27,7,104,44,false
2502936645,48,79,19,5,77,10,1,110,68,73,true
2502936320,91,14,18,71,79,104,8,5,85,34,false
2502936283,36,72,23,7,77,51,93,79,35,74,true
2502936243,8,93,79,105,76,63,104,22,1,98,true
2502936227,98,79,34,48,88,50,101,8,44,62,true
2502935979,32,22,26,18,49,88,6,48,79,28,true
2502935861,53,79,13,44,54,87,104,69,8,2,false
2502935668,23,102,73,26,10,42,79,17,109,18,true
2502935378,56,49,5,81,79,41,68,106,71,19,true
2502935190,79,8,104,94,17,70,88,89,42,59,true
2502935140,71,6,54,27,21,2,79,8,32,18,true
2502934770,88,100,54,79,27,14,48,87,8,69,false
2502934682,67,36,104,99,74,79,28,62,8,11,true
2502934674,19,48,6,79,36,103,1,30,21,99,true
2502934619,79,99,44,8,22,41,73,57,34,38,false
2502934589,35,79,51,7,11,99,1,71,12,50,true
2502934381,70,20,97,53,96,58,23,69,18,79,false
2502934233,87,79,58,20,93,103,5,51,28,29,true
2502934226,79,32,28,1,18,23,48,94,5,62,true
2502934145,73,37,1,35,104,109,28,41,79,36,true
2502933929,21,63,104,26,14,8,71,51,34,79,false
2502933601,25,9,84,8,110,79,109,94,88,16,false
2502933504,73,33,18,79,32,98,68,11,74,23,false
2502933497,75,95,62,93,79,48,41,27,4,63,false
2502933461,44,9,104,5,35,2,79,70,25,41,true
2502933146,74,5,28,104,93,102,2,79,36,8,true
2502933079,91,79,74,1,21,12,35,53,81,26,false
2502932943,10,50,93,57,36,110,79,104,19,105,true
2502932694,36,32,14,100,104,59,35,5,79,62,false
2502932671,103,110,35,22,18,8,90,48,79,62,true
2502932279,7,94,2,104,22,6,79,85,47,54,false
2502931937,104,6,5,51,107,84,27,79,102,62,true
2502931917,87,79,105,56,94,16,18,14,68,73,false
2502931862,104,79,75,98,29,103,7,17,36,8,false
2502931621,22,2,67,79,9,6,26,95,32,74,true
2502931158,59,2,84,79,35,27,32,44,73,62,true
2502931116,19,59,53,18,110,44,36,93,67,79,true
2502930583,11,44,98,79,20,9,93,45,35,34,false
